"","timestamp","year","month","day","hour","event_number","avg_temp_degC","avg_pressure_hPa","avg_rel_humidity","ambient_humidity","final_humidity","ambient_CO2_kg","ambient_CO2_ppm","beta","duration_sec","change_in_CO2_kg","X1st_order_beta_0","X1st_order_beta_0_max","X1st_order_beta_0_min","X1st_order_r_sq","X2nd_order_beta_0","X2nd_order_beta_0_max","X2nd_order_beta_0_min","X2nd_order_beta_1","X2nd_order_beta_1_max","X2nd_order_beta_1_min","X2nd_order_r_sq","flux_umol_m2_sec","flux_max_umol_m2_sec","flux_min_umol_m2_sec","qaqc_flags","datafile","chamber_volume_cm3","chamber_area_cm2","treatment","block","location","replicate","BOTID","timestamp.b","regr","R2","abs_uncertainty","rel_uncertainty","day_night_ID"
"6617","2019-10-01T21:55:21+00:00",2019,10,1,22,1122,17.8,821.2,31.7,31.6,31.8,9.43e-07,231,2.67e-09,278,7.42e-07,1.65e-09,1.72e-09,1.57e-09,0.749,2.669e-09,2.71e-09,2.63e-09,-4.89e-12,3.32e-11,-4.3e-11,0.933,4.169,4.228,4.109,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-01 22:00:00,"Q",0.933,0.0594999999999999,0.0142720076757016,NA
"6618","2019-10-01T22:55:21+00:00",2019,10,1,23,1123,16.5,822.8,33,32.9,33.1,1.02e-06,255,2.38e-09,278,6.62e-07,1.81e-09,1.87e-09,1.75e-09,0.879,2.38e-09,2.43e-09,2.33e-09,-2.72e-12,4.68e-11,-5.22e-11,0.919,3.716,3.794,3.639,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-01 23:00:00,"Q",0.919,0.0775000000000001,0.0208557588805167,NA
"6619","2019-10-01T23:55:21+00:00",2019,10,2,0,1124,16.5,822.5,34.4,34.4,34.5,1.06e-06,246,9.52e-10,278,2.65e-07,9.52e-10,1e-09,9.02e-10,0.894,5.066e-10,5.48e-10,4.65e-10,2.13e-12,4.34e-11,-3.91e-11,0.927,1.486,1.564,1.409,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 00:00:00,"L",0.894,0.0775,0.0521534320323015,NA
"6620","2019-10-02T00:55:21+00:00",2019,10,2,1,1125,15.5,823.3,35.6,35.5,35.6,1.68e-06,406,2.47e-09,278,6.88e-07,1.73e-09,1.8e-09,1.66e-09,0.792,2.474e-09,2.53e-09,2.42e-09,-3.56e-12,4.79e-11,-5.5e-11,0.884,3.863,3.943,3.783,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 01:00:00,"Q",0.884,0.0800000000000001,0.0207092932953663,NA
"6621","2019-10-02T01:55:21+00:00",2019,10,2,2,1126,14.3,823.6,36.6,36.5,36.7,1.62e-06,378,4.7e-10,278,1.31e-07,4.7e-10,5.55e-10,3.84e-10,0.564,-5.791e-10,-5.23e-10,-6.35e-10,5.02e-12,6.13e-11,-5.13e-11,0.813,0.733,0.867,0.599,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 02:00:00,"L",0.564,0.134,0.18281036834925,NA
"6622","2019-10-02T02:55:21+00:00",2019,10,2,3,1127,13.9,823.7,37.7,37.7,37.8,1.94e-06,490,9.65e-10,278,2.68e-07,7.98e-10,8.37e-10,7.59e-10,0.773,9.654e-10,1e-09,9.28e-10,-8e-13,3.69e-11,-3.85e-11,0.789,1.508,1.567,1.449,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 03:00:00,"Q",0.789,0.0589999999999999,0.0391246684350132,NA
"6623","2019-10-02T03:55:21+00:00",2019,10,2,4,1128,13.5,824.3,38.8,38.7,38.9,2.23e-06,528,1.2e-09,278,3.33e-07,5.21e-10,5.74e-10,4.69e-10,-1.092,1.197e-09,1.23e-09,1.17e-09,-3.23e-12,2.8e-11,-3.45e-11,0.25,1.869,1.918,1.821,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 04:00:00,"Q",0.25,0.0485,0.0259497057249866,NA
"6624","2019-10-02T04:55:21+00:00",2019,10,2,5,1129,11.6,825.8,39.3,39.2,39.3,1.54e-06,376,2.66e-09,278,7.4e-07,1.8e-09,1.88e-09,1.73e-09,0.755,2.661e-09,2.72e-09,2.61e-09,-4.11e-12,5.08e-11,-5.91e-11,0.873,4.156,4.242,4.07,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 05:00:00,"Q",0.873,0.0859999999999999,0.0206929740134745,NA
"6625","2019-10-02T05:55:21+00:00",2019,10,2,6,1130,10.7,827.3,39.8,39.7,39.8,1.93e-06,452,1.31e-09,278,3.64e-07,1.31e-09,1.34e-09,1.27e-09,0.96,8.636e-10,8.86e-10,8.41e-10,2.13e-12,2.48e-11,-2.05e-11,0.984,2.043,2.098,1.987,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 06:00:00,"L",0.96,0.0554999999999999,0.027165932452276,NA
"6626","2019-10-02T06:55:21+00:00",2019,10,2,7,1131,11.9,826.3,40.8,40.7,40.9,2.17e-06,522,7.91e-10,278,2.2e-07,7.91e-10,8.59e-10,7.24e-10,0.374,6.93e-10,7.61e-10,6.25e-10,4.71e-13,6.81e-11,-6.72e-11,0.379,1.236,1.342,1.13,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 07:00:00,"L",0.374,0.106,0.0857605177993528,NA
"6627","2019-10-02T07:55:21+00:00",2019,10,2,8,1132,16.3,822.4,43,42.9,43.1,1.84e-06,475,1.6e-09,278,4.44e-07,1.6e-09,1.67e-09,1.53e-09,0.92,1.026e-09,1.08e-09,9.68e-10,2.74e-12,6.05e-11,-5.5e-11,0.942,2.495,2.6,2.389,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 08:00:00,"L",0.92,0.1055,0.0422845691382766,NA
"6628","2019-10-02T08:55:21+00:00",2019,10,2,9,1133,20.9,816.6,44.4,44.3,44.5,7.38e-07,201,9.38e-09,278,2.61e-06,5.67e-09,5.96e-09,5.38e-09,0.55,9.384e-09,9.56e-09,9.2e-09,-1.78e-11,1.61e-10,-1.96e-10,0.83,14.654,14.934,14.375,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 09:00:00,"Q",0.83,0.2795,0.0190732905691279,NA
"6629","2019-10-02T09:55:21+00:00",2019,10,2,10,1134,30.6,818.2,42.7,42.9,42.6,7.49e-07,199,7.07e-10,278,1.97e-07,5.87e-10,6.33e-10,5.41e-10,0.515,7.074e-10,7.53e-10,6.62e-10,-5.76e-13,4.5e-11,-4.61e-11,0.528,1.105,1.176,1.034,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 10:00:00,"Q",0.528,0.071,0.0642533936651583,NA
"6630","2019-10-02T12:55:21+00:00",2019,10,2,13,1136,31.9,810.9,27.2,27.4,27.2,6.3e-07,154,-4.4e-10,278,-1.22e-07,-4.4e-10,-3.72e-10,-5.08e-10,-3.597,-1.127e-09,-1.07e-09,-1.18e-09,3.29e-12,5.7e-11,-5.04e-11,-1.825,-0.687,-0.58,-0.794,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 13:00:00,"L",-3.597,0.107,0.155749636098981,NA
"6631","2019-10-02T13:55:21+00:00",2019,10,2,14,1137,35.3,809.9,25.2,25.2,25.1,4.07e-07,152,1.96e-09,278,5.44e-07,8.83e-10,9.91e-10,7.76e-10,-3.33,1.956e-09,2.04e-09,1.87e-09,-5.14e-12,7.98e-11,-9e-11,-1.687,3.055,3.187,2.922,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 14:00:00,"Q",-1.687,0.1325,0.0433715220949263,NA
"6632","2019-10-02T14:55:21+00:00",2019,10,2,15,1138,31,810.6,23.6,23.6,23.6,4.74e-07,133,4.5e-10,278,1.25e-07,2.57e-10,3.04e-10,2.1e-10,-0.691,4.497e-10,4.95e-10,4.04e-10,-9.22e-13,4.46e-11,-4.65e-11,-0.582,0.702,0.773,0.631,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 15:00:00,"Q",-0.582,0.071,0.101139601139601,NA
"6633","2019-10-02T15:55:21+00:00",2019,10,2,16,1139,32.3,808.8,23,23,23,4.79e-07,143,8.53e-11,278,2.37e-08,8.53e-11,1.32e-10,3.87e-11,0.038,7.96e-11,1.26e-10,3.3e-11,2.71e-14,4.66e-11,-4.66e-11,0.038,0.133,0.206,0.06,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 16:00:00,"L",0.038,0.073,0.548872180451128,NA
"6634","2019-10-02T16:55:21+00:00",2019,10,2,17,1140,25.8,813.2,22.7,22.7,22.8,5.81e-07,121,-2.89e-10,278,-8.04e-08,-2.89e-10,-2.28e-10,-3.5e-10,-1.915,-9.826e-10,-9.4e-10,-1.03e-09,3.32e-12,4.62e-11,-3.96e-11,-0.457,-0.451,-0.357,-0.546,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 17:00:00,"L",-1.915,0.0945,0.209534368070953,NA
"6635","2019-10-02T17:55:21+00:00",2019,10,2,18,1141,22.8,815.7,23.5,23.5,23.6,6.51e-07,161,5.71e-10,278,1.59e-07,5.32e-10,5.64e-10,5e-10,0.799,5.71e-10,6.03e-10,5.39e-10,-1.88e-13,3.16e-11,-3.19e-11,0.8,0.892,0.941,0.842,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 18:00:00,"Q",0.8,0.0495,0.0554932735426009,NA
"6636","2019-10-02T18:55:21+00:00",2019,10,2,19,1142,18.1,819.6,24.6,24.5,24.7,8.18e-07,199,4.94e-10,278,1.37e-07,4.94e-10,5.24e-10,4.64e-10,0.846,3.023e-10,3.3e-10,2.75e-10,9.19e-13,2.83e-11,-2.65e-11,0.87,0.772,0.818,0.725,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 19:00:00,"L",0.846,0.0465,0.0602331606217616,NA
"6637","2019-10-02T19:55:21+00:00",2019,10,2,20,1143,15,822,25.8,25.7,25.9,1.1e-06,258,3.75e-10,278,1.04e-07,3.75e-10,3.99e-10,3.51e-10,0.822,3.311e-10,3.55e-10,3.07e-10,2.11e-13,2.39e-11,-2.35e-11,0.825,0.586,0.623,0.549,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 20:00:00,"L",0.822,0.037,0.0631399317406143,"night"
"6638","2019-10-02T20:55:21+00:00",2019,10,2,21,1144,14.2,823.4,27.3,27.2,27.4,1.1e-06,253,5.43e-10,278,1.51e-07,5.43e-10,5.83e-10,5.04e-10,0.813,3.993e-10,4.38e-10,3.61e-10,6.9e-13,3.94e-11,-3.8e-11,0.822,0.849,0.911,0.787,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 21:00:00,"L",0.813,0.062,0.0730270906949352,"night"
"6639","2019-10-02T21:55:21+00:00",2019,10,2,22,1145,13.5,825,28.7,28.6,28.8,1.5e-06,357,6.32e-10,278,1.76e-07,6.32e-10,6.61e-10,6.03e-10,0.861,5.678e-10,5.97e-10,5.39e-10,3.08e-13,2.93e-11,-2.87e-11,0.864,0.987,1.033,0.942,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-02 22:00:00,"L",0.861,0.0455,0.0460992907801418,"night"
"6640","2019-10-02T23:55:21+00:00",2019,10,3,0,1147,14.8,824.5,32.4,32.3,32.5,1.11e-06,274,2.27e-09,278,6.32e-07,1.41e-09,1.48e-09,1.34e-09,0.665,2.272e-09,2.32e-09,2.23e-09,-4.12e-12,3.87e-11,-4.7e-11,0.868,3.548,3.615,3.481,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 00:00:00,"Q",0.868,0.0670000000000002,0.0188838782412627,NA
"6641","2019-10-03T00:55:21+00:00",2019,10,3,1,1148,13.2,825.5,33.5,33.4,33.5,1.49e-06,354,1.34e-09,278,3.71e-07,9.67e-10,1e-09,9.32e-10,0.899,1.336e-09,1.36e-09,1.31e-09,-1.77e-12,2.49e-11,-2.84e-11,0.942,2.086,2.128,2.044,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 01:00:00,"Q",0.942,0.042,0.0201342281879195,NA
"6642","2019-10-03T01:55:21+00:00",2019,10,3,2,1149,12,826,34.4,34.3,34.5,1.58e-06,373,8.44e-10,278,2.35e-07,8.44e-10,8.81e-10,8.07e-10,0.908,8.368e-10,8.74e-10,8e-10,3.58e-14,3.68e-11,-3.68e-11,0.908,1.318,1.376,1.261,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 02:00:00,"L",0.908,0.0575,0.0436267071320182,NA
"6643","2019-10-03T02:55:21+00:00",2019,10,3,3,1150,11.6,825.9,35.4,35.3,35.4,1.64e-06,369,6.12e-10,278,1.7e-07,6.12e-10,6.76e-10,5.48e-10,0.745,-1.092e-10,-6.27e-11,-1.56e-10,3.45e-12,4.99e-11,-4.3e-11,0.867,0.956,1.056,0.855,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 03:00:00,"L",0.745,0.1005,0.105125523012552,NA
"6644","2019-10-03T03:55:21+00:00",2019,10,3,4,1151,11.5,826.2,36.4,36.4,36.5,1.38e-06,339,2.23e-09,278,6.19e-07,1.36e-09,1.45e-09,1.27e-09,0.167,2.228e-09,2.3e-09,2.16e-09,-4.15e-12,6.56e-11,-7.39e-11,0.477,3.479,3.588,3.37,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 04:00:00,"Q",0.477,0.109,0.0313308421960333,NA
"6645","2019-10-03T05:55:21+00:00",2019,10,3,6,1153,12,826.5,38.8,38.7,38.8,1.65e-06,400,1.13e-09,278,3.14e-07,9.99e-10,1.03e-09,9.7e-10,0.94,1.129e-09,1.16e-09,1.1e-09,-6.24e-13,2.75e-11,-2.87e-11,0.945,1.764,1.808,1.72,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 06:00:00,"Q",0.945,0.044,0.0249433106575964,NA
"6646","2019-10-03T07:55:21+00:00",2019,10,3,8,1155,16.3,823.6,42,41.9,42.1,2.66e-06,613,4.99e-10,278,1.39e-07,4.99e-10,7.55e-10,2.43e-10,0.173,-2.683e-09,-2.52e-09,-2.85e-09,1.52e-11,1.79e-10,-1.49e-10,0.661,0.779,1.179,0.38,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 08:00:00,"L",0.173,0.3995,0.512836970474968,NA
"6647","2019-10-03T08:55:21+00:00",2019,10,3,9,1156,20.5,817.6,43.7,43.5,43.7,8.14e-07,214,4.58e-09,278,1.27e-06,4.58e-09,4.64e-09,4.53e-09,0.991,3.897e-09,3.93e-09,3.86e-09,3.28e-12,3.82e-11,-3.17e-11,0.996,7.157,7.242,7.071,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 09:00:00,"L",0.991,0.0855000000000001,0.0119463462344558,NA
"6648","2019-10-03T09:55:21+00:00",2019,10,3,10,1157,30.9,816.1,42.2,42.5,42.1,8.9e-07,197,-4.17e-10,278,-1.16e-07,-4.17e-10,-2.96e-10,-5.38e-10,-2.043,-1.992e-09,-1.92e-09,-2.06e-09,7.54e-12,7.99e-11,-6.49e-11,-0.082,-0.652,-0.462,-0.841,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 10:00:00,"L",-2.043,0.1895,0.290644171779141,NA
"6649","2019-10-03T11:55:21+00:00",2019,10,3,12,1159,31.5,814.1,30.6,30.9,30.5,4.53e-07,136,1.33e-09,278,3.7e-07,7.34e-10,7.97e-10,6.71e-10,-0.041,1.331e-09,1.38e-09,1.28e-09,-2.86e-12,4.83e-11,-5.4e-11,0.317,2.079,2.159,1.999,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 12:00:00,"Q",0.317,0.0799999999999998,0.0384800384800384,NA
"6650","2019-10-03T12:55:21+00:00",2019,10,3,13,1160,33.6,811.9,27.8,27.9,27.7,4.69e-07,129,1.99e-09,278,5.53e-07,8.65e-10,9.66e-10,7.64e-10,-1.524,1.988e-09,2.06e-09,1.91e-09,-5.37e-12,6.8e-11,-7.87e-11,-0.331,3.104,3.218,2.989,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 13:00:00,"Q",-0.331,0.1145,0.0368878865979382,NA
"6651","2019-10-03T13:55:21+00:00",2019,10,3,14,1161,31.3,812.3,24.8,24.9,24.8,5.13e-07,140,9.56e-10,278,2.66e-07,7.31e-10,7.77e-10,6.85e-10,0.762,9.557e-10,1e-09,9.12e-10,-1.08e-12,4.28e-11,-4.5e-11,0.784,1.492,1.561,1.424,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 14:00:00,"Q",0.784,0.0685,0.0459115281501341,NA
"6652","2019-10-03T14:55:21+00:00",2019,10,3,15,1162,31.1,810.8,23.6,23.7,23.6,6.36e-07,144,1.13e-10,278,3.14e-08,1.13e-10,2.01e-10,2.43e-11,0.055,-6.591e-10,-5.84e-10,-7.34e-10,3.7e-12,7.84e-11,-7.1e-11,0.329,0.176,0.315,0.038,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 15:00:00,"L",0.055,0.1385,0.786931818181818,NA
"6653","2019-10-03T15:55:21+00:00",2019,10,3,16,1163,29.6,810.5,23,23,23,3.99e-07,112,2.33e-09,278,6.47e-07,1.37e-09,1.46e-09,1.29e-09,0.315,2.327e-09,2.39e-09,2.26e-09,-4.57e-12,5.85e-11,-6.76e-11,0.635,3.634,3.733,3.536,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 16:00:00,"Q",0.635,0.0985,0.0271051183269125,NA
"6654","2019-10-03T16:55:21+00:00",2019,10,3,17,1164,28.2,811.1,22.8,22.8,22.8,5.21e-07,143,7.6e-10,278,2.11e-07,6.01e-10,6.38e-10,5.64e-10,0.725,7.598e-10,7.96e-10,7.24e-10,-7.61e-13,3.51e-11,-3.66e-11,0.745,1.187,1.243,1.131,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 17:00:00,"Q",0.745,0.056,0.0471777590564449,NA
"6655","2019-10-03T17:55:21+00:00",2019,10,3,18,1165,23.8,815.2,23,23,23.1,5.89e-07,139,5.38e-10,278,1.5e-07,5.03e-10,5.34e-10,4.73e-10,0.795,5.384e-10,5.69e-10,5.08e-10,-1.68e-13,3.05e-11,-3.08e-11,0.796,0.841,0.889,0.793,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 18:00:00,"Q",0.796,0.048,0.0570749108204518,NA
"6656","2019-10-03T18:55:21+00:00",2019,10,3,19,1166,19.1,818.1,24.5,24.4,24.6,7.48e-07,184,1.84e-09,278,5.13e-07,1.13e-09,1.18e-09,1.09e-09,0.791,1.845e-09,1.87e-09,1.82e-09,-3.4e-12,1.92e-11,-2.6e-11,0.956,2.881,2.916,2.845,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 19:00:00,"Q",0.956,0.0354999999999999,0.0123221103783408,NA
"6657","2019-10-03T19:55:21+00:00",2019,10,3,20,1167,18.2,818.9,26.4,26.3,26.5,8.04e-07,199,1.76e-09,278,4.88e-07,1.2e-09,1.25e-09,1.15e-09,0.831,1.757e-09,1.79e-09,1.72e-09,-2.67e-12,2.93e-11,-3.46e-11,0.922,2.744,2.794,2.694,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 20:00:00,"Q",0.922,0.05,0.0182215743440233,"night"
"6658","2019-10-03T20:55:21+00:00",2019,10,3,21,1168,15.7,821.2,27.8,27.7,27.8,9.92e-07,233,5.6e-10,278,1.56e-07,5.6e-10,6.02e-10,5.17e-10,0.822,9.299e-11,1.24e-10,6.15e-11,2.23e-12,3.37e-11,-2.92e-11,0.903,0.874,0.941,0.808,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 21:00:00,"L",0.822,0.0664999999999999,0.0760869565217391,"night"
"6659","2019-10-03T21:55:21+00:00",2019,10,3,22,1169,14.5,822.5,29.1,29,29.2,1.09e-06,261,8.99e-10,278,2.5e-07,8.89e-10,9.18e-10,8.6e-10,0.928,8.988e-10,9.28e-10,8.7e-10,-4.69e-14,2.88e-11,-2.89e-11,0.928,1.404,1.449,1.359,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 22:00:00,"Q",0.928,0.045,0.0320512820512821,"night"
"6660","2019-10-03T22:55:21+00:00",2019,10,3,23,1170,12.6,824.5,30.3,30.2,30.4,1.26e-06,298,1.73e-09,278,4.8e-07,1.14e-09,1.18e-09,1.09e-09,0.863,1.726e-09,1.75e-09,1.71e-09,-2.83e-12,1.72e-11,-2.29e-11,0.968,2.696,2.727,2.664,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-03 23:00:00,"Q",0.968,0.0314999999999999,0.0116839762611275,"night"
"6661","2019-10-04T01:55:21+00:00",2019,10,4,2,1173,14.3,823.1,35.4,35.2,35.4,2.89e-06,691,1.2e-09,278,3.33e-07,8.57e-10,8.98e-10,8.16e-10,0.758,1.199e-09,1.23e-09,1.16e-09,-1.64e-12,3.31e-11,-3.64e-11,0.824,1.873,1.927,1.819,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 02:00:00,"Q",0.824,0.054,0.0288307528029899,NA
"6662","2019-10-04T03:55:21+00:00",2019,10,4,4,1175,14.3,821.6,38.4,38.3,38.5,3.52e-06,846,2.01e-09,278,5.6e-07,1.88e-09,1.92e-09,1.84e-09,0.958,2.013e-09,2.06e-09,1.97e-09,-6.34e-13,4.21e-11,-4.33e-11,0.959,3.144,3.21,3.077,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 04:00:00,"Q",0.959,0.0665,0.0211513994910941,NA
"6663","2019-10-04T04:55:21+00:00",2019,10,4,5,1176,14.1,821.9,39.7,39.6,39.8,2.43e-06,594,1.3e-09,278,3.6e-07,7.18e-10,7.78e-10,6.57e-10,-0.748,1.296e-09,1.34e-09,1.25e-09,-2.77e-12,4.6e-11,-5.15e-11,-0.136,2.023,2.1,1.947,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 05:00:00,"Q",-0.136,0.0765,0.0378151260504202,NA
"6664","2019-10-04T05:55:21+00:00",2019,10,4,6,1177,13.5,822.8,40.7,40.6,40.8,2.9e-06,706,3.3e-10,278,9.17e-08,3.3e-10,3.82e-10,2.77e-10,0.587,-4.132e-10,-3.88e-10,-4.39e-10,3.56e-12,2.9e-11,-2.19e-11,0.903,0.515,0.597,0.433,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 06:00:00,"L",0.587,0.082,0.159223300970874,NA
"6665","2019-10-04T06:55:21+00:00",2019,10,4,7,1178,14.7,822.5,42.2,42.1,42.3,2.3e-06,567,1.41e-09,278,3.93e-07,1.32e-09,1.36e-09,1.28e-09,0.947,1.413e-09,1.45e-09,1.37e-09,-4.3e-13,3.9e-11,-3.98e-11,0.948,2.206,2.268,2.145,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 07:00:00,"Q",0.948,0.0614999999999999,0.0278785131459655,NA
"6666","2019-10-04T07:55:21+00:00",2019,10,4,8,1179,17.6,822.1,43.7,43.6,43.8,1.53e-06,359,4.53e-09,278,1.26e-06,3.32e-09,3.4e-09,3.24e-09,0.947,4.529e-09,4.56e-09,4.5e-09,-5.81e-12,2.46e-11,-3.62e-11,0.993,7.073,7.12,7.025,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 08:00:00,"Q",0.993,0.0474999999999999,0.00671567934398415,NA
"6667","2019-10-04T08:55:21+00:00",2019,10,4,9,1180,21.9,820.3,44.5,44.5,44.5,1.06e-06,287,1.5e-09,278,4.18e-07,6.48e-10,7.11e-10,5.86e-10,-0.978,1.505e-09,1.54e-09,1.47e-09,-4.1e-12,2.94e-11,-3.76e-11,0.436,2.35,2.402,2.297,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 09:00:00,"Q",0.436,0.0525,0.0223404255319149,NA
"6668","2019-10-04T09:55:21+00:00",2019,10,4,10,1181,27.4,817.2,42.5,42.7,42.3,8.14e-07,202,3.92e-10,278,1.09e-07,3.92e-10,4.29e-10,3.55e-10,0.639,2.777e-10,3.14e-10,2.42e-10,5.46e-13,3.67e-11,-3.56e-11,0.653,0.612,0.669,0.554,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 10:00:00,"L",0.639,0.0575,0.0939542483660131,NA
"6669","2019-10-04T11:55:21+00:00",2019,10,4,12,1182,25.4,817,36.4,36.5,36.4,6.8e-07,183,9.02e-10,278,2.51e-07,6.88e-10,7.25e-10,6.5e-10,0.706,9.019e-10,9.37e-10,8.67e-10,-1.03e-12,3.43e-11,-3.63e-11,0.742,1.409,1.464,1.353,0,"data/avgP/NO_OS2.csv",2758,145.5,"O","Northern","Open Soil",2,"O   Open Soil   2",2019-10-04 12:00:00,"Q",0.742,0.0555,0.0393896380411639,NA
